번호,시도,시군구,상세주소,ap,위도,경도
28332,Gyeongsangbuk-do,Gimcheon-si,증산면 증산1로 163,LGT,35.9090827,128.025749
28333,Gyeongsangbuk-do,Gimcheon-si,대광동 850번지 환경사업소 1층 관리동,KT,36.13679697,128.1411008
28334,Gyeongsangbuk-do,Gimcheon-si,대광동 850번지 환경사업소 1층 소각장,KT,36.1384339,128.1406238
28335,Gyeongsangbuk-do,Gimcheon-si,신음동 1008-2,LGT,36.1335786,128.115489
28336,Gyeongsangbuk-do,Gimcheon-si,혁신3로 15 (율곡동),SKT,36.1173198,128.182922
28337,Gyeongsangbuk-do,Gimcheon-si,혁신3로 15 (율곡동),KT,36.1173198,128.182922
28338,Gyeongsangbuk-do,Gimcheon-si,개령면 광한1길 520,SKT,36.16681195,128.1929377
28339,Gyeongsangbuk-do,Gimcheon-si,개령면 광한1길 520,LGT,36.16648056,128.1930389
28340,Gyeongsangbuk-do,Gimcheon-si,개령면 광한1길 520,LGT,36.16311944,128.1878194
28341,Gyeongsangbuk-do,Gimcheon-si,Gyeongsangbuk-do 김천시 감문면 보광리 400-1 감문보건지소-보건지소-01-206,SKT,36.21405,128.18145
28342,Gyeongsangbuk-do,Gimcheon-si,감문면 감문로 1113,KT,36.2170049,128.18688
28343,Gyeongsangbuk-do,Gimcheon-si,감문면 감문로 1113,LGT,36.2172393,128.186881
28344,Gyeongsangbuk-do,Gimcheon-si,감천면 광기리 607-1번지 감천보건지소,SKT,36.06603116,128.1251846
28345,Gyeongsangbuk-do,Gimcheon-si,감천면 금감로 1550-2,KT,36.0650998,128.126042
28346,Gyeongsangbuk-do,Gimcheon-si,강변공원길 169 (교동),KT,36.1290882,128.090281
28347,Gyeongsangbuk-do,Gimcheon-si,백옥동 6-1,KT,36.1287661,128.087103
28348,Gyeongsangbuk-do,Gimcheon-si,교동 947-3,LGT,36.1292652,128.094481
28349,Gyeongsangbuk-do,Gimcheon-si,Gyeongsangbuk-do 김천시 개령면 동부리 323-0 개령면사무소-개령면사무소-1-144,SKT,36.16772,128.18549
28350,Gyeongsangbuk-do,Gimcheon-si,개령면 신룡리 652-5,KT,36.156555,128.152972
28351,Gyeongsangbuk-do,Gimcheon-si,개령면 동부길 60,LGT,36.1678848,128.187075
28352,Gyeongsangbuk-do,Gimcheon-si,모암길 12 (모암동),SKT,36.1214207,128.127254
28353,Gyeongsangbuk-do,Gimcheon-si,자산로 148 (성내동),KT,36.1232687,128.118058
28354,Gyeongsangbuk-do,Gimcheon-si,아포읍 대신리 1123 3,LGT,36.15249889,128.1912461
28355,Gyeongsangbuk-do,Gimcheon-si,아포읍 대신리 1067 1,KT,36.15282806,128.1907711
28356,Gyeongsangbuk-do,Gimcheon-si,봉산면 태화리 341,KT,36.15641111,128.0256669
28357,Gyeongsangbuk-do,Gimcheon-si,봉산면 태화리 989 4,KT,36.15653889,128.0264869
28358,Gyeongsangbuk-do,Gimcheon-si,아포읍 예리 4 1,LGT,36.19798306,128.2588311
28359,Gyeongsangbuk-do,Gimcheon-si,남면 오봉리 196 2,KT,36.09336611,128.2609769
28360,Gyeongsangbuk-do,Gimcheon-si,신양2길 46 (신음동),KT,36.1361859,128.116344
28361,Gyeongsangbuk-do,Gimcheon-si,성내동  38 1,LGT,36.12360389,128.1182961
28362,Gyeongsangbuk-do,Gimcheon-si,성내동  69 9,SKT,36.12292389,128.1199239
28363,Gyeongsangbuk-do,Gimcheon-si,교동 1017,SKT,36.1413855,128.097117
28364,Gyeongsangbuk-do,Gimcheon-si,삼락동 1337,SKT,36.1422076,128.094718
28365,Gyeongsangbuk-do,Gimcheon-si,교동 821-5,LGT,36.1370524,128.094457
28366,Gyeongsangbuk-do,Gimcheon-si,평화3길 38 (평화동),KT,36.1254942,128.109352
28367,Gyeongsangbuk-do,Gimcheon-si,구성면 남김천대로 2381-10,KT,36.03191,128.0464
28368,Gyeongsangbuk-do,Gimcheon-si,구성면 상원길 46,LGT,36.0312615,128.039526
28369,Gyeongsangbuk-do,Gimcheon-si,신음동 1311,LGT,36.1317274,128.122515
28370,Gyeongsangbuk-do,Gimcheon-si,공단3길 120-1 (응명동),KT,36.15299,128.1252
28371,Gyeongsangbuk-do,Gimcheon-si,공단3길 120-1 (응명동),SKT,36.15299,128.1252
28372,Gyeongsangbuk-do,Gimcheon-si,공단3길 120-1 (응명동),LGT,36.15299,128.1252
28373,Gyeongsangbuk-do,Gimcheon-si,부곡동 1533-1,LGT,36.1250327,128.089876
28374,Gyeongsangbuk-do,Gimcheon-si,구읍길 57 (삼락동),LGT,36.1392081,128.092359
28375,Gyeongsangbuk-do,Gimcheon-si,농소면 경부고속도로 193,KT,36.1295604,128.163486
28376,Gyeongsangbuk-do,Gimcheon-si,Gyeongsangbuk-do 구미시 옥성 중부내륙고속도로 128선산(양평)휴게소,LGT,36.1295604,128.163486
28377,Gyeongsangbuk-do,Gimcheon-si,농소면 신촌리 770 2,LGT,36.12914306,128.1647839
28378,Gyeongsangbuk-do,Gimcheon-si,농소면 신촌리 730 2,SKT,36.1291575,128.1646156
28379,Gyeongsangbuk-do,Gimcheon-si,농소면 신촌리 730 2,LGT,36.1291575,128.1651519
28380,Gyeongsangbuk-do,Gimcheon-si,농소면 신촌리 730 2,LGT,36.12920944,128.1647872
28381,Gyeongsangbuk-do,Gimcheon-si,농소면 신촌리 770 2,SKT,36.12914028,128.1648731
28382,Gyeongsangbuk-do,Gimcheon-si,농소면 신촌리 728-1,LGT,36.1309748,128.164
28383,Gyeongsangbuk-do,Gimcheon-si,농소면 신촌리 728-1,SKT,36.1309748,128.164
28384,Gyeongsangbuk-do,Gimcheon-si,농소면 신촌리 730,KT,36.13094111,128.1646611
28385,Gyeongsangbuk-do,Gimcheon-si,농소면 신촌리 730,SKT,36.13090389,128.163685
28386,Gyeongsangbuk-do,Gimcheon-si,농소면 신촌리 730,KT,36.13089056,128.1638
28387,Gyeongsangbuk-do,Gimcheon-si,농소면 신촌리 730,LGT,36.13098806,128.16358
28388,Gyeongsangbuk-do,Gimcheon-si,어모면 산업단지6로 101,KT,36.1654823,128.129559
28389,Gyeongsangbuk-do,Gimcheon-si,성내동  38 1,SKT,36.12369111,128.1183969
28390,Gyeongsangbuk-do,Gimcheon-si,성내동  38 1,SKT,36.123605,128.1184539
28391,Gyeongsangbuk-do,Gimcheon-si,성내동  69 9,KT,36.12292389,128.1199239
28392,Gyeongsangbuk-do,Gimcheon-si,남면 옥산리 787 1,LGT,36.11388056,128.1813089
28393,Gyeongsangbuk-do,Gimcheon-si,Gyeongsangbuk-do 김천시 남산동 28-1 김천노인복지관-복지관-01-196,SKT,36.11929,128.1195
28394,Gyeongsangbuk-do,Gimcheon-si,Gyeongsangbuk-do 김천시 남산동 28-1 김천노인복지관-복지관-03-198,LGT,36.11929,128.1195
28395,Gyeongsangbuk-do,Gimcheon-si,삼락동 856-17,LGT,36.138367,128.076406
28396,Gyeongsangbuk-do,Gimcheon-si,삼락동 858-4,LGT,36.13758993,128.0775018
28397,Gyeongsangbuk-do,Gimcheon-si,지좌동 720-13,LGT,36.11763,128.14
28398,Gyeongsangbuk-do,Gimcheon-si,Gyeongsangbuk-do 김천시 삼락동 500-1 김천문화예술회관-본관-1-248,KT,36.13822,128.08864
28399,Gyeongsangbuk-do,Gimcheon-si,김천로 200 (남산동),LGT,36.1187402,128.122117
28400,Gyeongsangbuk-do,Gimcheon-si,김천로 200 (남산동),KT,36.1187402,128.122117
28401,Gyeongsangbuk-do,Gimcheon-si,부항면 파천2길 480,KT,36.03738,127.918
28402,Gyeongsangbuk-do,Gimcheon-si,부항면 파천2길 480,LGT,36.03738,127.918
28403,Gyeongsangbuk-do,Gimcheon-si,Gyeongsangbuk-do 김천시 남산동 28-18 김천보건소-보건소-01-133,KT,36.11913,128.11896
28404,Gyeongsangbuk-do,Gimcheon-si,Gyeongsangbuk-do 김천시 남산동 28-18 김천보건소-보건소-02-135,LGT,36.11913,128.11896
28405,Gyeongsangbuk-do,Gimcheon-si,Gyeongsangbuk-do 김천시 남산동 28-18 김천보건소-보건소-03-136,SKT,36.11913,128.11896
28406,Gyeongsangbuk-do,Gimcheon-si,원곡길 8 (부곡동),KT,36.1225943,128.106793
28407,Gyeongsangbuk-do,Gimcheon-si,남산공원길 90-13(황금동),LGT,36.1171736,128.120449
28408,Gyeongsangbuk-do,Gimcheon-si,남산공원길 90-13(황금동),KT,36.1171736,128.120449
28409,Gyeongsangbuk-do,Gimcheon-si,용전1로1길 25 (율곡동),LGT,36.1221583,128.189666
28410,Gyeongsangbuk-do,Gimcheon-si,용전1로1길 25 (율곡동),LGT,36.1221583,128.189666
28411,Gyeongsangbuk-do,Gimcheon-si,용전1로1길 25 (율곡동),SKT,36.1221583,128.189666
28412,Gyeongsangbuk-do,Gimcheon-si,시청1길 223 (신음동),KT,36.1388302,128.11267
28413,Gyeongsangbuk-do,Gimcheon-si,시청1길 223 (신음동),KT,36.1388302,128.11267
28414,Gyeongsangbuk-do,Gimcheon-si,시청1길 223 (신음동),SKT,36.1388302,128.11267
28415,Gyeongsangbuk-do,Gimcheon-si,남산동 29-18,LGT,36.1191938,128.119107
28416,Gyeongsangbuk-do,Gimcheon-si,남산동 29-18,SKT,36.1191938,128.119107
28417,Gyeongsangbuk-do,Gimcheon-si,남산동 29-18,LGT,36.1191938,128.119107
28418,Gyeongsangbuk-do,Gimcheon-si,공단2길 30-22 (대광동),LGT,36.1440591,128.137247
28419,Gyeongsangbuk-do,Gimcheon-si,공단2길 30-22 (대광동),SKT,36.1440591,128.137247
28420,Gyeongsangbuk-do,Gimcheon-si,공단2길 30-22 (대광동),SKT,36.1440591,128.137247
28421,Gyeongsangbuk-do,Gimcheon-si,평화순환길 111 (평화동),SKT,36.1233123,128.110171
28422,Gyeongsangbuk-do,Gimcheon-si,평화순환길 111 (평화동),LGT,36.1233123,128.110171
28423,Gyeongsangbuk-do,Gimcheon-si,평화순환길 111 (평화동),LGT,36.1233123,128.110171
28424,Gyeongsangbuk-do,Gimcheon-si,평화동  374 1,KT,36.12341194,128.1096819
28425,Gyeongsangbuk-do,Gimcheon-si,평화동  374 1,KT,36.12340611,128.1097611
28426,Gyeongsangbuk-do,Gimcheon-si,평화동  374 1,KT,36.12341194,128.1096819
28427,Gyeongsangbuk-do,Gimcheon-si,평화동  374 1,LGT,36.12341194,128.1096819
28428,Gyeongsangbuk-do,Gimcheon-si,평화동  374 1,KT,36.12341194,128.1096819
28429,Gyeongsangbuk-do,Gimcheon-si,?남산공원길?90-14?(황금동),LGT,36.1169579,128.119848
28430,Gyeongsangbuk-do,Gimcheon-si,?남산공원길?90-14?(황금동),KT,36.1169579,128.119848
28431,Gyeongsangbuk-do,Gimcheon-si,?남산공원길?90-14?(황금동),KT,36.1169579,128.119848
28432,Gyeongsangbuk-do,Gimcheon-si,운동장길 3 (삼락동),LGT,36.11793,128.1204
28433,Gyeongsangbuk-do,Gimcheon-si,운동장길 3 (삼락동),SKT,36.11793,128.1204
28434,Gyeongsangbuk-do,Gimcheon-si,삼락동 488-1번지,KT,36.1428212,128.0865841
28435,Gyeongsangbuk-do,Gimcheon-si,삼락동 488-1번지,KT,36.14409375,128.0836291
28436,Gyeongsangbuk-do,Gimcheon-si,삼락동 488-1번지,SKT,36.14409375,128.0836291
28437,Gyeongsangbuk-do,Gimcheon-si,삼락동 488-1번지,KT,36.14409375,128.0836291
28438,Gyeongsangbuk-do,Gimcheon-si,삼락동 488-1번지,SKT,36.14478199,128.0866072
28439,Gyeongsangbuk-do,Gimcheon-si,삼락동 488-1번지,SKT,36.14478199,128.0866072
28440,Gyeongsangbuk-do,Gimcheon-si,삼락동 488-1번지,LGT,36.14478199,128.0866072
28441,Gyeongsangbuk-do,Gimcheon-si,삼락동 488-1번지,SKT,36.14401719,128.0887762
28442,Gyeongsangbuk-do,Gimcheon-si,삼락동 488-1번지,KT,36.14401719,128.0887762
28443,Gyeongsangbuk-do,Gimcheon-si,삼락동 488-1번지,KT,36.14401719,128.0887762
28444,Gyeongsangbuk-do,Gimcheon-si,삼락동 488-1번지,KT,36.14401719,128.0887762
28445,Gyeongsangbuk-do,Gimcheon-si,삼락동 488-1번지,LGT,36.1428212,128.0865841
28446,Gyeongsangbuk-do,Gimcheon-si,삼락동 488-1번지,KT,36.14401719,128.0887762
28447,Gyeongsangbuk-do,Gimcheon-si,삼락동 488-1번지,SKT,36.14401719,128.0887762
28448,Gyeongsangbuk-do,Gimcheon-si,삼락동 488-1번지,SKT,36.14401719,128.0887762
28449,Gyeongsangbuk-do,Gimcheon-si,삼락동 488-1 김천종합운동장 [기가대개체],SKT,36.14401719,128.0887762
28450,Gyeongsangbuk-do,Gimcheon-si,삼락동 488-1번지,SKT,36.14401719,128.0887762
28451,Gyeongsangbuk-do,Gimcheon-si,삼락동 488-1번지,KT,36.14401719,128.0887762
28452,Gyeongsangbuk-do,Gimcheon-si,삼락동 488-1번지,SKT,36.1448268,128.0880305
28453,Gyeongsangbuk-do,Gimcheon-si,삼락동 488-1번지,KT,36.1448268,128.0880305
28454,Gyeongsangbuk-do,Gimcheon-si,삼락동 488-1번지,KT,36.14246628,128.0850848
28455,Gyeongsangbuk-do,Gimcheon-si,삼락동 488-1번지,KT,36.1428212,128.0865841
28456,Gyeongsangbuk-do,Gimcheon-si,삼락동 488-1번지,KT,36.1428212,128.0865841
28457,Gyeongsangbuk-do,Gimcheon-si,삼락동 488-1번지,LGT,36.1428212,128.0865841
28458,Gyeongsangbuk-do,Gimcheon-si,삼락동 488-1번지,KT,36.1428212,128.0865841
28459,Gyeongsangbuk-do,Gimcheon-si,삼락동 488-1번지,LGT,36.1428212,128.0865841
28460,Gyeongsangbuk-do,Gimcheon-si,삼락동 488-1번지,KT,36.1428212,128.0865841
28461,Gyeongsangbuk-do,Gimcheon-si,삼락동 488-1번지,LGT,36.1428212,128.0865841
28462,Gyeongsangbuk-do,Gimcheon-si,삼락동 488-1번지,SKT,36.1428212,128.0865841
28463,Gyeongsangbuk-do,Gimcheon-si,삼락동 488-1번지,KT,36.1428212,128.0865841
28464,Gyeongsangbuk-do,Gimcheon-si,삼락동 488-1번지,SKT,36.1428212,128.0865841
28465,Gyeongsangbuk-do,Gimcheon-si,삼락동 488-1번지,SKT,36.1428212,128.0865841
28466,Gyeongsangbuk-do,Gimcheon-si,삼락동 488-1번지,LGT,36.1428212,128.0865841
28467,Gyeongsangbuk-do,Gimcheon-si,신음동 1292,SKT,36.1399063,128.1136533
28468,Gyeongsangbuk-do,Gimcheon-si,Gyeongsangbuk-do 김천시 농소면 월곡리 696-0 김천시청-농소면사무소정보센터-1-3,SKT,36.10539,128.17173
28469,Gyeongsangbuk-do,Gimcheon-si,신음동  1284,LGT,36.13971306,128.1133061
28470,Gyeongsangbuk-do,Gimcheon-si,신음동  1284,LGT,36.13971306,128.1133061
28471,Gyeongsangbuk-do,Gimcheon-si,체육공원길 21 (지좌동),KT,36.11987,128.1446
28472,Gyeongsangbuk-do,Gimcheon-si,체육공원길 21 (지좌동),KT,36.11987,128.1446
28473,Gyeongsangbuk-do,Gimcheon-si,체육공원길 21 (지좌동),SKT,36.11987,128.1446
28474,Gyeongsangbuk-do,Gimcheon-si,모암길 145,KT,36.1259113,128.1225864
28475,Gyeongsangbuk-do,Gimcheon-si,성내동 51,KT,36.12213943,128.1234682
28476,Gyeongsangbuk-do,Gimcheon-si,평화동 264-4,SKT,36.1236333,128.113904
28477,Gyeongsangbuk-do,Gimcheon-si,평화동  264 1,KT,36.12368056,128.1148631
28478,Gyeongsangbuk-do,Gimcheon-si,평화동  264 1,KT,36.12379806,128.1146569
28479,Gyeongsangbuk-do,Gimcheon-si,평화동  264 1,SKT,36.12349611,128.1146611
28480,Gyeongsangbuk-do,Gimcheon-si,평화동 264-147,LGT,36.1230288,128.114536
28481,Gyeongsangbuk-do,Gimcheon-si,평화동 24-4,SKT,36.12085179,128.1157845
28482,Gyeongsangbuk-do,Gimcheon-si,부곡동 777-6,LGT,36.123248,128.0909688
28483,Gyeongsangbuk-do,Gimcheon-si,체육공원길 2 (지좌동),SKT,36.1189504,128.143824
28484,Gyeongsangbuk-do,Gimcheon-si,평화동  259 1,SKT,36.12364306,128.1130819
28485,Gyeongsangbuk-do,Gimcheon-si,평화동  259 1,KT,36.12364306,128.1130819
28486,Gyeongsangbuk-do,Gimcheon-si,자산로 152-2 (성내동),SKT,36.1237825,128.118048
28487,Gyeongsangbuk-do,Gimcheon-si,황금동  18 2,SKT,36.11662806,128.1245689
28488,Gyeongsangbuk-do,Gimcheon-si,황금동  18 2,SKT,36.11684,128.1247869
28489,Gyeongsangbuk-do,Gimcheon-si,교동 744-8,KT,36.1351498,128.095532
28490,Gyeongsangbuk-do,Gimcheon-si,Gyeongsangbuk-do 김천시 남면 옥산길 9,SKT,36.107039,128.187755
28491,Gyeongsangbuk-do,Gimcheon-si,농소면 농남로 32,SKT,36.1068622,128.172558
28492,Gyeongsangbuk-do,Gimcheon-si,농소면 월곡리 700-2 농소면사무소 농소보건지소[기가대개체],KT,36.10578734,128.1724485
28493,Gyeongsangbuk-do,Gimcheon-si,농소면 월곡리 700-2,SKT,36.10610556,128.1726056
28494,Gyeongsangbuk-do,Gimcheon-si,농소면 월곡리 700-2,SKT,36.10604444,128.1726222
28495,Gyeongsangbuk-do,Gimcheon-si,농소면 월곡리 700-2,SKT,36.106075,128.1726056
28496,Gyeongsangbuk-do,Gimcheon-si,남산동 50-2 농협김천지점 앞 차번 CCTV,SKT,36.1209888,128.117744
28497,Gyeongsangbuk-do,Gimcheon-si,구읍길 158,KT,36.1417148,128.0961688
28498,Gyeongsangbuk-do,Gimcheon-si,새동네길 16 (다수동),LGT,36.1262406,128.076613
28499,Gyeongsangbuk-do,Gimcheon-si,김천로 52 (평화동),SKT,36.1264049,128.108875
28500,Gyeongsangbuk-do,Gimcheon-si,부곡길 2 (부곡동),LGT,36.1245644,128.08932
28501,Gyeongsangbuk-do,Gimcheon-si,부곡길 2 (부곡동),SKT,36.1245644,128.08932
28502,Gyeongsangbuk-do,Gimcheon-si,대덕면 관기리 387-5 대덕보건지소 [기가대개체],KT,35.91777866,127.968807
28503,Gyeongsangbuk-do,Gimcheon-si,대덕면 관기리 235-3,SKT,35.9175725,127.971402
28504,Gyeongsangbuk-do,Gimcheon-si,대항면 대룡로 78,LGT,36.1243805,128.048849
28505,Gyeongsangbuk-do,Gimcheon-si,구읍길 122 (교동),SKT,36.1402421,128.095505
28506,Gyeongsangbuk-do,Gimcheon-si,구읍길 122 (교동),KT,36.1401971,128.095438
28507,Gyeongsangbuk-do,Gimcheon-si,응명동 956-6,SKT,36.1487226,128.116574
28508,Gyeongsangbuk-do,Gimcheon-si,신양1길 12,SKT,36.1353115,128.116476
28509,Gyeongsangbuk-do,Gimcheon-si,황금동 17-1,LGT,36.11397074,128.1229691
28510,Gyeongsangbuk-do,Gimcheon-si,대항면 황악로 1565-8,SKT,36.12471,128.0223
28511,Gyeongsangbuk-do,Gimcheon-si,아랫장터4길 13 (용두동),LGT,36.1200766,128.128296
28512,Gyeongsangbuk-do,Gimcheon-si,부곡동 1510,LGT,36.1249212,128.094253
28513,Gyeongsangbuk-do,Gimcheon-si,대광동 976-1,LGT,36.141514,128.134638
28514,Gyeongsangbuk-do,Gimcheon-si,모암동 189-22,LGT,36.1240774,128.1264807
28515,Gyeongsangbuk-do,Gimcheon-si,아랫장터4길 34 (감호동),SKT,36.119769,128.129384
28516,Gyeongsangbuk-do,Gimcheon-si,모암사랑10길 6 (모암동),KT,36.1254708,128.124083
28517,Gyeongsangbuk-do,Gimcheon-si,증산면 수도리 21,KT,35.8643519,128.012026
28518,Gyeongsangbuk-do,Gimcheon-si,증산면 수도길 25,LGT,35.89898,128.0206
28519,Gyeongsangbuk-do,Gimcheon-si,증산면 수도길 25,LGT,35.89898,128.0206
28520,Gyeongsangbuk-do,Gimcheon-si,영남대로 1992-3 (지좌동),LGT,36.1176405,128.146299
28521,Gyeongsangbuk-do,Gimcheon-si,지좌동 427-10,SKT,36.118992,128.146712
28522,Gyeongsangbuk-do,Gimcheon-si,감문면 보광리 400-1 자연어린이집 B동 속도변경에 의한 장비변경,KT,36.21421857,128.1810743
28523,Gyeongsangbuk-do,Gimcheon-si,감천면 광기리 591번지 미래부_감천면사무소,LGT,36.06601385,128.1255167
28524,Gyeongsangbuk-do,Gimcheon-si,개령면 동부리 326-11 개령면사무소 속도변경에 의한 장비변경,KT,36.16770937,128.1862145
28525,Gyeongsangbuk-do,Gimcheon-si,구성면 상좌원리 11-1 구성면사무소 속도변경에 의한 장비변경,SKT,36.03256422,128.0477057
28526,Gyeongsangbuk-do,Gimcheon-si,남산동 1-1번지 미래부_김천문화원,SKT,36.1188962,128.1219165
28527,Gyeongsangbuk-do,Gimcheon-si,모암동 157-19번지 미래부_김천시 중앙시장3길3,LGT,36.119,128.125
28528,Gyeongsangbuk-do,Gimcheon-si,모암동 157-19번지 미래부_김천시 중앙시장3길3,SKT,36.119,128.125
28529,Gyeongsangbuk-do,Gimcheon-si,신음동 1284번지 미래부_김천시청,KT,36.139676,128.113611
28530,Gyeongsangbuk-do,Gimcheon-si,신음동 1284번지 미래부_김천시청,LGT,36.139676,128.113611
28531,Gyeongsangbuk-do,Gimcheon-si,신음동 1284번지 미래부_김천시청,KT,36.139676,128.113611
28532,Gyeongsangbuk-do,Gimcheon-si,신음동 1284번지 미래부_김천시청,LGT,36.139676,128.113611
28533,Gyeongsangbuk-do,Gimcheon-si,신음동 1284번지 미래부_김천시청,LGT,36.139676,128.113611
28534,Gyeongsangbuk-do,Gimcheon-si,남면 옥산리 489번지 미래부_남면사무소,SKT,36.10788314,128.1896063
28535,Gyeongsangbuk-do,Gimcheon-si,율곡동 6-994번지 미래부_녹색미래과학관,LGT,36.12500001,128.185
28536,Gyeongsangbuk-do,Gimcheon-si,농소면 월곡리 700-2번지 미래부_농소면사무소,SKT,36.105795,128.172712
28537,Gyeongsangbuk-do,Gimcheon-si,부곡동 1330번지 미래부_대곡동주민센터 장비이전,KT,36.12444701,128.0893055
28538,Gyeongsangbuk-do,Gimcheon-si,신음동 1015-2번지 미래부_대신동주민센터,KT,36.13528713,128.1159035
28539,Gyeongsangbuk-do,Gimcheon-si,성내동 38-1번지 미래부_대한교통,KT,36.12365874,128.1185455
28540,Gyeongsangbuk-do,Gimcheon-si,대항면 향천리 601-1번지 대항면사무소,SKT,36.12446415,128.0221363
28541,Gyeongsangbuk-do,Gimcheon-si,봉산면 예지리 210-3 봉산면사무소 속도변경에 의한 장비변경,KT,36.14146802,128.0602883
28542,Gyeongsangbuk-do,Gimcheon-si,부항면 사등리 515-1번지 미래부_부항면사무소,KT,35.99022955,127.9551297
28543,Gyeongsangbuk-do,Gimcheon-si,황금동 129-14번지 미래부_양금동주민센터,KT,36.11041675,128.1233204
28544,Gyeongsangbuk-do,Gimcheon-si,율곡동 269번지 미래부_율곡동주민센터,KT,36.12147823,128.1835441
28545,Gyeongsangbuk-do,Gimcheon-si,모암동 187-11번지 미래부_자산동주민센터,KT,36.122,128.128
28546,Gyeongsangbuk-do,Gimcheon-si,조마면 강곡리 291-1번지 미래부_조마면사무소,LGT,36.03500001,128.099
28547,Gyeongsangbuk-do,Gimcheon-si,증산면 유성리 278-6번지 미래부_증산면사무소,KT,35.90192982,128.0352111
28548,Gyeongsangbuk-do,Gimcheon-si,지례면 교리 570-1번지 미래부_지례면사무소,KT,35.98492017,128.0266977
28549,Gyeongsangbuk-do,Gimcheon-si,평화동 245-167번지 평화남산동주민센터 미래부_평화남산동주민센터 설변,KT,36.120703,128.116128
28550,Gyeongsangbuk-do,Gimcheon-si,감문면 김선로 698,LGT,36.1908927,128.229581
28551,Gyeongsangbuk-do,Gimcheon-si,삼락동  24 1,SKT,36.14364111,128.0941431
28552,Gyeongsangbuk-do,Gimcheon-si,삼락동  24 1,SKT,36.14364111,128.0941431
28553,Gyeongsangbuk-do,Gimcheon-si,삼락동  24 1,LGT,36.14364111,128.0941431
28554,Gyeongsangbuk-do,Gimcheon-si,삼락동  24 1,SKT,36.14364111,128.0941431
28555,Gyeongsangbuk-do,Gimcheon-si,삼락동  24 1,LGT,36.14364111,128.0941431
28556,Gyeongsangbuk-do,Gimcheon-si,삼락동  24 1,KT,36.14364111,128.0941431
28557,Gyeongsangbuk-do,Gimcheon-si,삼락동  24 1,LGT,36.14364111,128.0941431
28558,Gyeongsangbuk-do,Gimcheon-si,삼락동  24 1,SKT,36.14364111,128.0941431
28559,Gyeongsangbuk-do,Gimcheon-si,삼락동  24 1,LGT,36.14364111,128.0941431
28560,Gyeongsangbuk-do,Gimcheon-si,신음동 991-1,SKT,36.134479,128.11739
28561,Gyeongsangbuk-do,Gimcheon-si,봉산면 봉계길 72,LGT,36.1435175,128.062695
28562,Gyeongsangbuk-do,Gimcheon-si,봉산면 봉산1로 43,KT,36.1528227,128.028606
28563,Gyeongsangbuk-do,Gimcheon-si,봉산면 예지리 149-7,KT,36.1447704,128.062329
28564,Gyeongsangbuk-do,Gimcheon-si,봉산면 예지송정길 9,SKT,36.1415,128.0603
28565,Gyeongsangbuk-do,Gimcheon-si,봉산면 예지송정길 9,LGT,36.1415,128.0603
28566,Gyeongsangbuk-do,Gimcheon-si,봉산면 예지송정길 9,KT,36.1415,128.0603
